time,ID,pm25,lat,lon,SQRT_SEA_DEM_LAT,WSPD,WDIR,TMP,TX,TN,TP,RH,PRES2M
2021-05-25,155,16.3495913,21.1137452,105.9268934,5.2229247,0.961959958076477,35.51770782470703,26.82125473022461,31.090011596679688,24.34000015258789,1.8125,77.84500122070312,100727.78125
2021-05-25,157,14.23005,21.1277395,105.8895444,5.4764967,1.0720635652542114,44.53561401367188,26.890005111694336,31.110010147094727,24.389997482299805,1.6875,76.86625671386719,100697.3203125
2021-05-25,158,9.466779167,21.1560765,106.2223111,4.7100043,0.9920440912246704,64.95257568359375,26.912504196166992,31.45000648498535,24.350000381469727,3.5625,77.2125015258789,100623.0
2021-05-25,159,17.72961667,21.0377269,106.1468067,5.693217,0.6554781198501587,57.85565185546875,26.9375057220459,31.050012588500977,24.45000648498535,4.875,78.82499694824219,100749.0
2021-05-25,160,14.79225417,21.0353984,106.1025755,5.765338,0.929477334022522,33.925140380859375,26.800004959106445,31.050012588500977,24.350000381469727,1.8125,78.01250457763672,100731.796875
2021-05-25,161,10.18285,21.1194449,105.9896021,5.4651723,0.961959958076477,35.51770782470703,26.82125473022461,31.090011596679688,24.34000015258789,1.8125,77.84500122070312,100727.78125
2021-05-25,163,6.152925,21.0243474,106.0172877,4.988467,0.929477334022522,33.925140380859375,26.800004959106445,31.050012588500977,24.350000381469727,1.8125,78.01250457763672,100731.796875
2021-05-25,169,8.68655,21.0832037,106.2807861,5.4414167,0.6554781198501587,57.85565185546875,26.9375057220459,31.050012588500977,24.45000648498535,4.875,78.82499694824219,100749.0
2021-05-25,173,3.402280952,20.9774,106.4308,4.5892034,0.6493458151817322,96.6325225830078,27.22500801086425,31.1500186920166,25.050012588500977,4.5,77.625,100547.203125
2021-05-25,195,11.02539167,21.33847,105.3673,5.228505,1.7359213829040527,124.10072326660156,27.760009765625,31.890005111694336,25.610013961791992,0.175,71.51000213623047,100171.28125
2021-05-25,300,18.95833333,21.023532,105.853941,4.8650875,0.8310469388961792,65.09246826171875,26.6250057220459,29.1500186920166,25.2499942779541,0.6875,74.375,100714.8046875
2021-05-26,19,30.8625,21.04975,105.74187,5.922647,2.772479057312012,146.10214233398438,28.53750801086425,33.550010681152344,24.2499942779541,0.1875,73.5875015258789,100494.703125
2021-05-26,51,27.88966667,21.2003445,105.9485439,6.696101,2.9287359714508057,139.1016387939453,28.26250267028809,32.74999237060547,24.350000381469727,0.6875,76.3375015258789,100497.5
